Категория	Место	Код	Приоритет	Вид испытания	Математика	Информатика	Русский язык	ИД	Балл ВИ	Балл ВИ+ИД	Преимущественное право	Основной высший приоритет	Высший проходной приоритет	Согласие	Олимпиада
Общий конкурс	787	1791564	5	ЕГЭ	98	93	81	0	272	272	нет	нет	нет	нет	
Общий конкурс	788	1585829	1	ЕГЭ	98	88	83	3	269	272	нет	нет	нет	нет	
Общий конкурс	789	1845738	4	ВИ	97	100	75	0	272	272	нет	нет	нет	да	
Общий конкурс	790	1643436	3	ЕГЭ	96	93	78	5	267	272	нет	нет	нет	нет	
Общий конкурс	791	1446862	3	ЕГЭ	96	90	83	3	269	272	нет	нет	нет	нет	
Общий конкурс	792	1945337	2	ВИ	94	100	78	0	272	272	нет	нет	нет	да	
Общий конкурс	793	1399250	2	ЕГЭ	92	100	75	5	267	272	нет	нет	нет	да	
Общий конкурс	794	1207109	4	ЕГЭ	92	100	75	5	267	272	нет	нет	нет	нет	
Общий конкурс	795	1614134	1	ЕГЭ	92	88	89	3	269	272	нет	нет	нет	нет	
Общий конкурс	796	1645640	5	ЕГЭ	90	90	89	3	269	272	нет	нет	нет	нет	
Общий конкурс	797	1986176	2	ЕГЭ	90	88	91	3	269	272	нет	нет	нет	нет	
Общий конкурс	798	1707284	5	ЕГЭ	90	85	94	3	269	272	нет	нет	нет	нет	
Общий конкурс	799	1578708	2	ЕГЭ	90	83	89	10	262	272	нет	нет	нет	нет	
Общий конкурс	800	1697824	3	ВИ	88	100	81	3	269	272	нет	нет	нет	да	
Общий конкурс	801	1944641	3	ЕГЭ	88	98	86	0	272	272	нет	нет	нет	нет	
Общий конкурс	802	1285270	4	ЕГЭ	88	93	91	0	272	272	нет	нет	нет	нет	
Общий конкурс	803	1476304	2	ЕГЭ	88	90	94	0	272	272	нет	нет	нет	нет	
Общий конкурс	804	1645293	3	ЕГЭ	86	98	83	5	267	272	нет	нет	нет	нет	
Общий конкурс	805	1956534	2	ВИ	84	100	81	7	265	272	нет	нет	нет	да	
Общий конкурс	806	1722965	2	ВИ	100	85	86	0	271	271	да	нет	нет	да	
Общий конкурс	807	987173	4	ВИ	100	98	73	0	271	271	нет	нет	нет	нет	
Общий конкурс	808	1618883	3	ВИ	100	90	81	0	271	271	нет	нет	нет	нет	
Общий конкурс	809	1891738	3	ЕГЭ	100	83	83	5	266	271	нет	нет	нет	нет	
Общий конкурс	810	1653268	4	ВИ	100	78	91	2	269	271	нет	нет	нет	да	
Общий конкурс	811	1262342	4	ВИ	100	75	86	10	261	271	нет	нет	нет	да	
Общий конкурс	812	1203910	5	ЕГЭ	98	95	78	0	271	271	нет	нет	нет	нет	
Общий конкурс	813	1509963	1	ЕГЭ	97	88	83	3	268	271	нет	нет	нет	нет	
Общий конкурс	814	1519399	4	ЕГЭ	97	85	89	0	271	271	нет	нет	нет	нет	
Общий конкурс	815	1915721	3	ЕГЭ	97	83	91	0	271	271	нет	нет	нет	нет	
Общий конкурс	816	1170214	4	ЕГЭ	96	100	72	3	268	271	нет	нет	нет	нет	
Общий конкурс	817	1501138	5	ЕГЭ	95	88	86	2	269	271	нет	нет	нет	нет	
Общий конкурс	818	1508299	2	ЕГЭ	95	88	86	2	269	271	нет	нет	нет	нет	
Общий конкурс	819	1954379	3	ЕГЭ	92	88	81	10	261	271	нет	нет	нет	нет	
Общий конкурс	820	1398163	1	ЕГЭ	92	85	91	3	268	271	нет	нет	нет	нет	
Общий конкурс	821	1452511	4	ВИ	90	100	78	3	268	271	нет	нет	нет	да	
Общий конкурс	822	1176022	2	ВИ	90	100	81	0	271	271	нет	нет	нет	да	
Общий конкурс	823	1613852	4	ЕГЭ	90	98	81	2	269	271	нет	нет	нет	нет	
Общий конкурс	824	2089130	3	ЕГЭ	90	90	86	5	266	271	нет	нет	нет	нет	
Общий конкурс	825	1207911	3	ЕГЭ	88	98	78	7	264	271	нет	нет	нет	нет	
Общий конкурс	826	1299065	2	ЕГЭ	88	95	83	5	266	271	нет	нет	нет	нет	
Общий конкурс	827	1785620	2	ЕГЭ	86	93	89	3	268	271	нет	нет	нет	нет	
Общий конкурс	828	1522715	5	ЕГЭ	84	98	86	3	268	271	нет	нет	нет	нет	
Общий конкурс	829	1637765	5	ВИ	82	100	86	3	268	271	нет	нет	нет	да	
Общий конкурс	830	1711518	2	ЕГЭ	82	98	89	2	269	271	нет	нет	нет	нет	
Общий конкурс	831	1613922	1	ЕГЭ	88	83	94	5	265	270	да	нет	нет	нет	
Общий конкурс	832	1849804	1	ЕГЭ	84	90	86	10	260	270	да	нет	нет	нет	
Общий конкурс	833	1355566	4	ЕГЭ	100	100	70	0	270	270	нет	нет	нет	нет	
Общий конкурс	834	1697927	2	ЕГЭ	99	90	78	3	267	270	нет	нет	нет	нет	
Общий конкурс	835	1301176	4	ЕГЭ	96	93	81	0	270	270	нет	нет	нет	нет	
Общий конкурс	836	1982624	5	ЕГЭ	96	85	89	0	270	270	нет	нет	нет	нет	
Общий конкурс	837	1343817	3	ВИ	95	100	72	3	267	270	нет	нет	нет	да	
Общий конкурс	838	1794705	5	ЕГЭ	95	78	97	0	270	270	нет	нет	нет	нет	
Общий конкурс	839	2099518	4	ЕГЭ	94	95	78	3	267	270	нет	нет	нет	нет	
Общий конкурс	840	1858279	3	ЕГЭ	92	95	83	0	270	270	нет	нет	нет	нет	
Общий конкурс	841	1194079	4	ЕГЭ	92	93	75	10	260	270	нет	нет	нет	нет	
Общий конкурс	842	1736094	3	ЕГЭ	92	90	86	2	268	270	нет	нет	нет	нет	
Общий конкурс	843	1930525	2	ЕГЭ	90	83	94	3	267	270	нет	нет	нет	нет	
Общий конкурс	844	1854964	5	ЕГЭ	86	95	89	0	270	270	нет	нет	нет	нет	
Общий конкурс	845	1213436	2	ЕГЭ	84	98	83	5	265	270	нет	нет	нет	нет	
Общий конкурс	846	1967789	4	ВИ	80	100	81	9	261	270	нет	нет	нет	да	
Общий конкурс	847	2056173	4	ЕГЭ	95	85	86	3	266	269	да	нет	нет	нет	
Общий конкурс	848	1290326	3	ВИ	100	83	86	0	269	269	нет	нет	нет	нет	
Общий конкурс	849	1028871	5	ВИ			96	3	266	269	нет	нет	нет	нет	
Общий конкурс	850	1210445	3	ЕГЭ	99	90	70	10	259	269	нет	нет	нет	нет	
Общий конкурс	851	1568434	5	ВИ	98	100	64	7	262	269	нет	нет	нет	да	
Общий конкурс	852	1266219	3	ЕГЭ	97	88	81	3	266	269	нет	нет	нет	нет	
Общий конкурс	853	1212999	3	ЕГЭ	97	88	81	3	266	269	нет	нет	нет	нет	
Общий конкурс	854	1549001	4	ЕГЭ	97	83	86	3	266	269	нет	нет	нет	нет	
Общий конкурс	855	1963239	1	ЕГЭ	95	78	91	5	264	269	нет	нет	нет	нет	
Общий конкурс	856	1239792	2	ЕГЭ	94	95	78	2	267	269	нет	нет	нет	нет	
Общий конкурс	857	1730581	3	ЕГЭ	90	90	89	0	269	269	нет	нет	нет	нет	
Общий конкурс	858	1258304	5	ВИ	90	80	96	3	266	269	нет	нет	нет	нет	
Общий конкурс	859	1367335	3	ЕГЭ	88	95	83	3	266	269	нет	нет	нет	нет	
Общий конкурс	860	1727162	3	ЕГЭ	88	93	81	7	262	269	нет	нет	нет	да	
Общий конкурс	861	1498790	2	ЕГЭ	88	85	91	5	264	269	нет	нет	нет	нет	
Общий конкурс	862	1247114	1	ЕГЭ	84	88	94	3	266	269	нет	нет	нет	нет	
Общий конкурс	863	1557950	4	ЕГЭ	84	88	94	3	266	269	нет	нет	нет	нет	
Общий конкурс	864	2005263	2	ЕГЭ	100	98	70	0	268	268	нет	нет	нет	нет	
Общий конкурс	865	1648454	5	ЕГЭ	98	85	78	7	261	268	нет	нет	нет	нет	
Общий конкурс	866	1288309	4	ЕГЭ	97	98	70	3	265	268	нет	нет	нет	нет	
Общий конкурс	867	1997932	2	ЕГЭ	95	85	86	2	266	268	нет	нет	нет	нет	
Общий конкурс	868	1699065	5	ЕГЭ	92	85	86	5	263	268	нет	нет	нет	нет	
Общий конкурс	869	1302974	2	ЕГЭ	92	80	94	2	266	268	нет	нет	нет	нет	
Общий конкурс	870	1359687	4	ЕГЭ	86	93	86	3	265	268	нет	нет	нет	нет	
Общий конкурс	871	1248191	2	ЕГЭ	86	88	91	3	265	268	нет	нет	нет	нет	
Общий конкурс	872	1559499	3	ЕГЭ	86	83	94	5	263	268	нет	нет	нет	нет	
Общий конкурс	873	1845616	4	ЕГЭ	84	93	89	2	266	268	нет	нет	нет	нет	
Общий конкурс	874	1889083	4	ЕГЭ	84	90	89	5	263	268	нет	нет	нет	нет	
Общий конкурс	875	1798628	3	ЕГЭ	78	88	100	2	266	268	нет	нет	нет	нет	
Общий конкурс	876	1900296	1	ЕГЭ	82	83	97	5	262	267	да	нет	нет	нет	
Общий конкурс	877	1434980	1	ЕГЭ	96	83	86	2	265	267	нет	нет	нет	нет	
Общий конкурс	878	1375295	2	ЕГЭ	95	88	81	3	264	267	нет	нет	нет	нет	
Общий конкурс	879	1432870	5	ВИ			84	3	264	267	нет	нет	нет	да	
Общий конкурс	880	1294226	3	ЕГЭ	90	88	89	0	267	267	нет	нет	нет	нет	
Общий конкурс	881	1911798	2	ЕГЭ	88	83	91	5	262	267	нет	нет	нет	нет	
Общий конкурс	882	1699008	4	ЕГЭ	86	98	81	2	265	267	нет	нет	нет	нет	
Общий конкурс	883	1573265	4	ЕГЭ	80	93	91	3	264	267	нет	нет	нет	нет	
Общий конкурс	884	1292492	4	ЕГЭ	78	95	94	0	267	267	нет	нет	нет	нет	
Общий конкурс	885	1366772	2	ВИ	100	78	86	2	264	266	да	нет	нет	нет	
Общий конкурс	886	1614728	5	ЕГЭ	84	83	94	5	261	266	да	нет	нет	нет	
Общий конкурс	887	1870439	2	ЕГЭ	100	83	83	0	266	266	нет	нет	нет	нет	
Общий конкурс	888	1167650	3	ЕГЭ	97	83	83	3	263	266	нет	нет	нет	нет	
Общий конкурс	889	1941186	2	ЕГЭ	96	78	89	3	263	266	нет	нет	нет	нет	
Общий конкурс	890	1845173	4	ЕГЭ	95	85	83	3	263	266	нет	нет	нет	нет	
Общий конкурс	891	1075600	4	ЕГЭ	92	83	86	5	261	266	нет	нет	нет	нет	
Общий конкурс	892	1289248	2	ЕГЭ	90	90	86	0	266	266	нет	нет	нет	нет	
Общий конкурс	893	1261693	3	ЕГЭ	90	88	86	2	264	266	нет	нет	нет	нет	
Общий конкурс	894	1947346	3	ЕГЭ	90	88	86	2	264	266	нет	нет	нет	нет	
Общий конкурс	895	1578137	3	ВИ	88	100	75	3	263	266	нет	нет	нет	да	
Общий конкурс	896	1429620	3	ЕГЭ	88	90	83	5	261	266	нет	нет	нет	нет	
Общий конкурс	897	1268677	1	ЕГЭ	88	78	97	3	263	266	нет	нет	нет	нет	
Общий конкурс	898	1445248	3	ВИ	86	100	75	5	261	266	нет	нет	нет	нет	
Общий конкурс	899	1416209	5	ЕГЭ	84	88	91	3	263	266	нет	нет	нет	нет	
Общий конкурс	900	1424089	5	ЕГЭ	82	95	89	0	266	266	нет	нет	нет	нет	
Общий конкурс	901	1199739	4	ЕГЭ	82	85	97	2	264	266	нет	нет	нет	нет	
Общий конкурс	902	2101004	2	ЕГЭ	80	93	89	4	262	266	нет	нет	нет	нет	
Общий конкурс	903	1360434	1	ЕГЭ	76	90	97	3	263	266	нет	нет	нет	нет	
Общий конкурс	904	1916147	4	ЕГЭ	100	93	70	2	263	265	нет	нет	нет	нет	
Общий конкурс	905	1770426	2	ЕГЭ	100	90	72	3	262	265	нет	нет	нет	нет	
Общий конкурс	906	1357958	3	ЕГЭ	97	88	73	7	258	265	нет	нет	нет	нет	
Общий конкурс	907	1727514	4	ВИ	95	100	70	0	265	265	нет	нет	нет	да	
Общий конкурс	908	1191747	4	ЕГЭ	95	95	72	3	262	265	нет	нет	нет	нет	
Общий конкурс	909	1408422	3	ЕГЭ	95	85	78	7	258	265	нет	нет	нет	нет	
Общий конкурс	910	1410760	3	ЕГЭ	94	88	83	0	265	265	нет	нет	нет	нет	
Общий конкурс	911	2032565	2	ЕГЭ	94	88	83	0	265	265	нет	нет	нет	нет	
Общий конкурс	912	2002203	2	ЕГЭ	94	85	78	8	257	265	нет	нет	нет	нет	
Общий конкурс	913	1612451	3	ЕГЭ	92	93	78	2	263	265	нет	нет	нет	нет	
Общий конкурс	914	1893207	5	ВИ	90	100	75	0	265	265	нет	нет	нет	нет	
Общий конкурс	915	1285563	1	ЕГЭ	88	83	91	3	262	265	нет	нет	нет	нет	
Общий конкурс	916	1267214	5	ЕГЭ	88	80	94	3	262	265	нет	нет	нет	нет	
Общий конкурс	917	1777446	4	ЕГЭ	86	93	81	5	260	265	нет	нет	нет	нет	
Общий конкурс	918	1131322	5	ЕГЭ	86	88	86	5	260	265	нет	нет	нет	нет	
Общий конкурс	919	2003072	3	ЕГЭ	86	85	89	5	260	265	нет	нет	нет	нет	
Общий конкурс	920	1415786	5	ЕГЭ	86	85	91	3	262	265	нет	нет	нет	нет	
Общий конкурс	921	1411996	3	ЕГЭ	86	85	91	3	262	265	нет	нет	нет	нет	
Общий конкурс	922	1832484	4	ЕГЭ	86	83	91	5	260	265	нет	нет	нет	нет	
Общий конкурс	923	1536339	4	ЕГЭ	86	83	91	5	260	265	нет	нет	нет	нет	
Общий конкурс	924	2025776	5	ЕГЭ	84	88	86	7	258	265	нет	нет	нет	нет	
Общий конкурс	925	1221044	3	ЕГЭ	82	95	81	7	258	265	нет	нет	нет	нет	
Общий конкурс	926	1638822	3	ВИ	80	100	81	4	261	265	нет	нет	нет	да	
Общий конкурс	927	1620914	4	ЕГЭ	97	78	86	3	261	264	да	нет	нет	нет	
Общий конкурс	928	2092668	2	ЕГЭ	100	85	69	10	254	264	нет	нет	нет	нет	
Общий конкурс	929	1120995	2	ВИ			96	3	261	264	нет	нет	нет	нет	
Общий конкурс	930	1727787	5	ЕГЭ	99	90	75	0	264	264	нет	нет	нет	нет	
Общий конкурс	931	1727530	3	ЕГЭ	97	85	72	10	254	264	нет	нет	нет	нет	
Общий конкурс	932	1614682	2	ЕГЭ	96	85	81	2	262	264	нет	нет	нет	нет	
Общий конкурс	933	1669622	2	ЕГЭ	90	88	83	3	261	264	нет	нет	нет	нет	
Общий конкурс	934	1318007	5	ЕГЭ	90	83	89	2	262	264	нет	нет	нет	нет	
Общий конкурс	935	1192974	5	ЕГЭ	88	90	86	0	264	264	нет	нет	нет	да	
Общий конкурс	936	1982210	2	ЕГЭ	88	85	89	2	262	264	нет	нет	нет	нет	
Общий конкурс	937	1795960	3	ЕГЭ	88	85	91	0	264	264	нет	нет	нет	нет	
Общий конкурс	938	1436085	4	ЕГЭ	88	83	91	2	262	264	нет	нет	нет	нет	
Общий конкурс	939	1499624	5	ЕГЭ	82	93	86	3	261	264	нет	нет	нет	нет	
Общий конкурс	940	1474817	3	ЕГЭ	74	90	97	3	261	264	нет	нет	нет	нет	
Общий конкурс	941	1437238	3	ВИ	100	78	83	2	261	263	нет	нет	нет	да	
Общий конкурс	942	1153731	3	ЕГЭ	100	72	89	2	261	263	нет	нет	нет	нет	
Общий конкурс	943	1912277	4	ЕГЭ	96	93	72	2	261	263	нет	нет	нет	нет	
Общий конкурс	944	1296359	4	ЕГЭ	95	93	73	2	261	263	нет	нет	нет	нет	
Общий конкурс	945	1483745	3	ЕГЭ	95	90	73	5	258	263	нет	нет	нет	нет	
Общий конкурс	946	1202018	2	ЕГЭ	95	88	78	2	261	263	нет	нет	нет	нет	
Общий конкурс	947	1939661	4	ЕГЭ	94	88	81	0	263	263	нет	нет	нет	нет	
Общий конкурс	948	1412815	5	ЕГЭ	94	85	81	3	260	263	нет	нет	нет	нет	
Общий конкурс	949	1705241	4	ЕГЭ	92	85	86	0	263	263	нет	нет	нет	нет	
Общий конкурс	950	1187895	2	ЕГЭ	92	85	86	0	263	263	нет	нет	нет	нет	
Общий конкурс	951	1271286	4	ВИ	90	100	66	7	256	263	нет	нет	нет	да	
Общий конкурс	952	1609962	1	ЕГЭ	90	85	78	10	253	263	нет	нет	нет	нет	
Общий конкурс	953	1366729	4	ЕГЭ	88	83	89	3	260	263	нет	нет	нет	нет	
Общий конкурс	954	1405942	1	ЕГЭ	88	80	91	4	259	263	нет	нет	нет	нет	
Общий конкурс	955	1789272	3	ЕГЭ	86	88	86	3	260	263	нет	нет	нет	нет	
Общий конкурс	956	1797498	1	ЕГЭ	86	88	86	3	260	263	нет	нет	нет	нет	
Общий конкурс	957	2095731	3	ЕГЭ	86	85	89	3	260	263	нет	нет	нет	нет	
Общий конкурс	958	1455203	1	ЕГЭ	84	93	86	0	263	263	нет	нет	нет	нет	
Общий конкурс	959	1442990	3	ЕГЭ	84	90	86	3	260	263	нет	нет	нет	нет	
Общий конкурс	960	1855797	3	ЕГЭ	84	85	89	5	258	263	нет	нет	нет	да	
Общий конкурс	961	2132216	2	ЕГЭ	84	80	97	2	261	263	нет	нет	нет	нет	
Общий конкурс	962	1190457	3	ВИ	82	100	81	0	263	263	нет	нет	нет	да	
Общий конкурс	963	1521786	4	ВИ	76	100	81	6	257	263	нет	нет	нет	да	
Общий конкурс	964	1176642	3	ЕГЭ	97	80	83	2	260	262	нет	нет	нет	нет	
Общий конкурс	965	1563055	1	ЕГЭ	96	88	78	0	262	262	нет	нет	нет	нет	
Общий конкурс	966	1170107	5	ЕГЭ	94	80	83	5	257	262	нет	нет	нет	нет	
Общий конкурс	967	1860147	5	ЕГЭ	90	78	94	0	262	262	нет	нет	нет	нет	
Общий конкурс	968	1409900	4	ЕГЭ	88	83	91	0	262	262	нет	нет	нет	нет	
Общий конкурс	969	1334165	3	ЕГЭ	88	83	91	0	262	262	нет	нет	нет	нет	
Общий конкурс	970	2120478	4	ЕГЭ	86	93	83	0	262	262	нет	нет	нет	нет	
Общий конкурс	971	1274152	3	ЕГЭ	86	85	89	2	260	262	нет	нет	нет	нет	
Общий конкурс	972	2049372	3	ВИ	84	100	75	3	259	262	нет	нет	нет	нет	
Общий конкурс	973	1241481	4	ЕГЭ	82	100	70	10	252	262	нет	нет	нет	нет	
Общий конкурс	974	1697724	3	ЕГЭ	80	88	94	0	262	262	нет	нет	нет	нет	
Общий конкурс	975	1627873	4	ЕГЭ	80	88	94	0	262	262	нет	нет	нет	нет	
Общий конкурс	976	1120429	5	ЕГЭ	78	90	94	0	262	262	нет	нет	нет	нет	
Общий конкурс	977	1207718	3	ЕГЭ	76	93	86	7	255	262	нет	нет	нет	нет	
Общий конкурс	978	2041676	3	ВИ	100	75	83	3	258	261	нет	нет	нет	да	
Общий конкурс	979	1890192	3	ВИ	100	70	91	0	261	261	нет	нет	нет	нет	
Общий конкурс	980	1239204	2	ВИ	100	65	96	0	261	261	нет	нет	нет	да	
Общий конкурс	981	1426976	2	ЕГЭ	92	88	78	3	258	261	нет	нет	нет	нет	
Общий конкурс	982	1619906	4	ЕГЭ	92	83	83	3	258	261	нет	нет	нет	нет	
Общий конкурс	983	1712862	5	ЕГЭ	92	83	86	0	261	261	нет	нет	нет	нет	
Общий конкурс	984	1247033	3	ЕГЭ	92	80	86	3	258	261	нет	нет	нет	нет	
Общий конкурс	985	1725648	1	ЕГЭ	90	90	78	3	258	261	нет	нет	нет	нет	
Общий конкурс	986	1211589	3	ЕГЭ	90	88	81	2	259	261	нет	нет	нет	нет	
Общий конкурс	987	1259828	5	ЕГЭ	90	85	83	3	258	261	нет	нет	нет	да	
Общий конкурс	988	1574162	3	ВИ	88	100	73	0	261	261	нет	нет	нет	да	
Общий конкурс	989	1136548	5	ЕГЭ	88	95	75	3	258	261	нет	нет	нет	нет	
Общий конкурс	990	971918	2	ЕГЭ	88	95	75	3	258	261	нет	нет	нет	нет	
Общий конкурс	991	1549074	1	ЕГЭ	86	98	75	2	259	261	нет	нет	нет	нет	
Общий конкурс	992	1879071	1	ЕГЭ	84	88	86	3	258	261	нет	нет	нет	нет	
Общий конкурс	993	1549487	4	ЕГЭ	82	90	86	3	258	261	нет	нет	нет	нет	
Общий конкурс	994	1075326	2	ЕГЭ	82	88	86	5	256	261	нет	нет	нет	нет	
Общий конкурс	995	1979305	3	ЕГЭ	82	85	89	5	256	261	нет	нет	нет	нет	
Общий конкурс	996	1714274	4	ЕГЭ	82	78	94	7	254	261	нет	нет	нет	нет	
Общий конкурс	997	1617815	4	ЕГЭ	80	93	83	5	256	261	нет	нет	нет	нет	
Общий конкурс	998	1210759	5	ВИ	76	100	81	4	257	261	нет	нет	нет	да	
Общий конкурс	999	1258667	5	ЕГЭ	76	88	94	3	258	261	нет	нет	нет	нет	
Общий конкурс	1000	1259014	3	ЕГЭ	95	90	75	0	260	260	нет	нет	нет	нет	
Общий конкурс	1001	1559195	3	ЕГЭ	92	93	72	3	257	260	нет	нет	нет	нет	
Общий конкурс	1002	1822705	5	ЕГЭ	92	88	73	7	253	260	нет	нет	нет	нет	
Общий конкурс	1003	1803136	3	ВИ	90	100	70	0	260	260	нет	нет	нет	нет	
Общий конкурс	1004	1416077	3	ЕГЭ	90	95	70	5	255	260	нет	нет	нет	нет	
Общий конкурс	1005	2103582	3	ЕГЭ	88	83	89	0	260	260	нет	нет	нет	нет	
Общий конкурс	1006	1577564	2	ЕГЭ	86	93	81	0	260	260	нет	нет	нет	нет	
Общий конкурс	1007	1232484	4	ЕГЭ	86	93	81	0	260	260	нет	нет	нет	нет	
Общий конкурс	1008	1578601	1	ЕГЭ	86	88	81	5	255	260	нет	нет	нет	нет	
Общий конкурс	1009	1512165	5	ЕГЭ	86	88	81	5	255	260	нет	нет	нет	нет	
Общий конкурс	1010	2021062	1	ЕГЭ	86	80	89	5	255	260	нет	нет	нет	нет	
Общий конкурс	1011	1180169	2	ЕГЭ	84	95	81	0	260	260	нет	нет	нет	нет	
Общий конкурс	1012	1274394	4	ЕГЭ	84	90	83	3	257	260	нет	нет	нет	нет	
Общий конкурс	1013	2091696	3	ЕГЭ	84	85	83	8	252	260	нет	нет	нет	нет	
Общий конкурс	1014	1430487	4	ЕГЭ	84	85	89	2	258	260	нет	нет	нет	нет	
Общий конкурс	1015	2032712	3	ЕГЭ	82	85	91	2	258	260	нет	нет	нет	нет	
Общий конкурс	1016	1282900	2	ЕГЭ	78	83	94	5	255	260	нет	нет	нет	нет	
Общий конкурс	1017	1308445	2	ВИ	74	100	86	0	260	260	нет	нет	нет	да	
Общий конкурс	1018	1182125	2	ЕГЭ	88	90	78	3	256	259	да	нет	нет	нет	
Общий конкурс	1019	1504986	4	ВИ	100	62	92	5	254	259	нет	нет	нет	да	
Общий конкурс	1020	1149955	1	ЕГЭ	96	88	73	2	257	259	нет	нет	нет	нет	
Общий конкурс	1021	1913528	4	ЕГЭ	95	83	75	6	253	259	нет	нет	нет	нет	
Общий конкурс	1022	1842103	3	ЕГЭ	94	88	75	2	257	259	нет	нет	нет	нет	
Общий конкурс	1023	1727461	4	ВИ	90	100	69	0	259	259	нет	нет	нет	да	
Общий конкурс	1024	1875460	2	ЕГЭ	90	88	81	0	259	259	нет	нет	нет	нет	
Общий конкурс	1025	1649746	3	ЕГЭ	90	83	81	5	254	259	нет	нет	нет	нет	
Общий конкурс	1026	1291948	4	ЕГЭ	88	90	81	0	259	259	нет	нет	нет	нет	
Общий конкурс	1027	1400017	3	ЕГЭ	88	85	81	5	254	259	нет	нет	нет	нет	
Общий конкурс	1028	2099726	1	ЕГЭ	88	78	91	2	257	259	нет	нет	нет	нет	
Общий конкурс	1029	984518	3	ВИ	86	100	73	0	259	259	нет	нет	нет	да	
Общий конкурс	1030	1190549	3	ЕГЭ	82	88	89	0	259	259	нет	нет	нет	нет	
Общий конкурс	1031	1207212	2	ЕГЭ	80	85	91	3	256	259	нет	нет	нет	нет	
Общий конкурс	1032	1860526	5	ЕГЭ	80	85	91	3	256	259	нет	нет	нет	нет	
Общий конкурс	1033	1325038	4	ЕГЭ	78	90	91	0	259	259	нет	нет	нет	нет	
Общий конкурс	1034	1326301	4	ЕГЭ	78	88	91	2	257	259	нет	нет	нет	нет	
Общий конкурс	1035	1917880	4	ЕГЭ	86	78	91	3	255	258	да	нет	нет	нет	
Общий конкурс	1036	1294403	3	ЕГЭ	82	85	86	5	253	258	да	нет	нет	нет	
Общий конкурс	1037	1410095	5	ВИ	100	70	78	10	248	258	нет	нет	нет	да	
Общий конкурс	1038	1431660	4	ВИ	100	70	86	2	256	258	нет	нет	нет	нет	
Общий конкурс	1039	1774361	1	ВИ	100	70	88	0	258	258	нет	нет	нет	нет	
Общий конкурс	1040	1494047	4	ЕГЭ	95	85	78	0	258	258	нет	нет	нет	нет	
Общий конкурс	1041	1066174	3	ЕГЭ	95	85	78	0	258	258	нет	нет	нет	нет	
Общий конкурс	1042	1720433	3	ЕГЭ	95	80	81	2	256	258	нет	нет	нет	нет	
Общий конкурс	1043	1997292	1	ЕГЭ	94	83	81	0	258	258	нет	нет	нет	нет	
Общий конкурс	1044	1564751	3	ЕГЭ	92	80	86	0	258	258	нет	нет	нет	нет	
Общий конкурс	1045	1332008	3	ЕГЭ	90	83	83	2	256	258	нет	нет	нет	нет	
Общий конкурс	1046	1273361	1	ВИ	88	100	64	6	252	258	нет	нет	нет	нет	
Общий конкурс	1047	1505988	2	ЕГЭ	88	93	75	2	256	258	нет	нет	нет	нет	
Общий конкурс	1048	1897156	4	ЕГЭ	84	93	81	0	258	258	нет	нет	нет	нет	
Общий конкурс	1049	1179672	3	ЕГЭ	84	93	81	0	258	258	нет	нет	нет	нет	
Общий конкурс	1050	1649881	2	ЕГЭ	84	85	86	3	255	258	нет	нет	нет	нет	
Общий конкурс	1051	1257502	5	ЕГЭ	84	85	89	0	258	258	нет	нет	нет	нет	
Общий конкурс	1052	1579186	5	ЕГЭ	84	80	89	5	253	258	нет	нет	нет	нет	
Общий конкурс	1053	1675242	3	ЕГЭ	84	80	91	3	255	258	нет	нет	нет	нет	
Общий конкурс	1054	945817	3	ВИ	82	100	66	10	248	258	нет	нет	нет	да	
Общий конкурс	1055	1584629	1	ЕГЭ	82	88	86	2	256	258	нет	нет	нет	нет	
Общий конкурс	1056	1725133	1	ЕГЭ	82	85	86	5	253	258	нет	нет	нет	нет	
Общий конкурс	1057	1285980	2	ЕГЭ	80	95	81	2	256	258	нет	нет	нет	нет	
Общий конкурс	1058	1343048	5	ЕГЭ	80	95	81	2	256	258	нет	нет	нет	нет	
Общий конкурс	1059	1913527	2	ЕГЭ	78	88	89	3	255	258	нет	нет	нет	нет	
Общий конкурс	1060	1538749	4	ЕГЭ	78	83	94	3	255	258	нет	нет	нет	нет	
Общий конкурс	1061	1039095	4	ВИ	70	100	84	4	254	258	нет	нет	нет	да	
Общий конкурс	1062	1501277	4	ЕГЭ	82	95	75	5	252	257	да	нет	нет	да	
Общий конкурс	1063	1566885	3	ЕГЭ	100	90	67	0	257	257	нет	нет	нет	нет	
Общий конкурс	1064	1150607	4	ВИ	100	70	84	3	254	257	нет	нет	нет	нет	
Общий конкурс	1065	1651707	4	ЕГЭ	94	85	78	0	257	257	нет	нет	нет	нет	
Общий конкурс	1066	1632214	5	ЕГЭ	90	90	75	2	255	257	нет	нет	нет	нет	
Общий конкурс	1067	1636577	5	ЕГЭ	88	88	81	0	257	257	нет	нет	нет	нет	
Общий конкурс	1068	1958095	1	ЕГЭ	88	85	81	3	254	257	нет	нет	нет	нет	
Общий конкурс	1069	1866094	4	ЕГЭ	88	80	86	3	254	257	нет	нет	нет	нет	
Общий конкурс	1070	1493624	3	ЕГЭ	88	80	89	0	257	257	нет	нет	нет	нет	
Общий конкурс	1071	1248301	2	ЕГЭ	88	80	89	0	257	257	нет	нет	нет	нет	
Общий конкурс	1072	1961302	3	ЕГЭ	88	75	94	0	257	257	нет	нет	нет	нет	
